hid,lat,lng,place,tier,airport,landmarks,bar,hospital,food,atm,market_place,bus_station,movie_theatre,train_station,spa_gym,offices,
53874,17.4535923,78.36673737,Hyderabad,1,Yes,7.78715664,1.081104812,1.615570698,1.189664221,0.637034304,0.392126266,1.346784389,2.193980236,3.24849983,1.158658614,3.303415678,
53876,17.41753578,78.38389587,Hyderabad,1,Yes,8.082337415,2.893557922,2.901017801,2.223325898,1.268403287,1.433572329,1.639735545,2.191904434,6.732194326,2.749459453,3.766514301,
53878,30.7304306,76.71271515,Mohali,3,No,4.233960638,1.86261015,1.412885081,1.802910763,0.985564587,0.570238847,1.072250872,3.897008648,5.238891373,1.78962053,2.745945224,
53880,17.44201279,78.50074005,Hyderabad,1,Yes,4.11657112,0.778652856,1.266140343,0.788214024,0.460742251,0.438878803,0.505229706,0.803719495,3.322322099,1.678749783,2.781251726,
53882,17.42757225,78.41257477,Hyderabad,1,Yes,5.572856772,0.770067435,1.539765678,1.421210433,0.333521276,0.500946135,1.286604456,2.28891082,4.336114916,0.649224877,2.532463648,
53884,17.45858383,78.49448395,Hyderabad,1,Yes,4.881452917,1.631021549,1.243830276,1.688529769,0.947766449,0.997375118,0.425124309,1.96771536,3.989108877,2.071992947,3.851276446,
53886,17.42745781,78.41268158,Hyderabad,1,Yes,5.560696551,0.766443716,1.530377741,1.418328337,0.330837584,0.511425287,1.278131904,2.284217188,4.339091095,0.655059092,2.533236558,
53888,9.539814949,76.32702637,Alappuzha,3,No,3.898554859,4.186097736,1.539241852,2.707002645,0.893270131,0,1.097655667,4.257158779,4.090241967,3.280380017,4.574048725,
53890,34.0808754,74.80413818,Srinagar,2,Yes,1.197168083,1.612526701,1.195123643,0.927556062,0,0,1.067444109,2.340966546,7.645973981,0.847935441,1.497385527,
53892,17.43484879,78.50133514,Hyderabad,1,Yes,3.86164869,1.112085544,2.003294758,1.081874687,0.653509331,0.921861533,0.76876785,1.854398306,3.026062231,1.660597608,2.338990562,
53894,12.51998234,76.900177,Mandya ,3,No,1.251070777,1.017975354,0.352174639,0.876317629,1.024210136,0.413094028,1.096221798,2.108272172,5.608470521,1.141067301,5.129680618,
53896,19.80727386,85.82116699,Puri,3,No,0.35180258,0,0.778360895,0.761125365,0.689879637,0.452615391,2.07290677,1.63686805,5.865833076,4.205628497,1.622584396,
53898,24.60236359,72.70680237,Mount Abu,3,No,0.855549039,0,2.356471203,1.048214137,1.3069742,0,1.685092894,0,0,0,11.09177284,
53900,24.6170578,72.73614502,Mount Abu,3,No,2.167119981,0,3.530737005,3.141022622,0,0,1.953567858,0,0,0,11.90190158,
53902,29.9457016,78.16425323,Haridwar,3,No,0.917105943,0,0.418403861,0.421516263,0.769127252,0.034686307,1.430874472,2.069676858,4.561047544,2.326654267,2.9133284,
53904,26.86818123,70.4274292,Jaisalmer,3,No,0,0,0,0,0,0,0,0,0,0,0,
53906,22.52695656,88.36711884,Kolkata,1,Yes,1.949904835,2.109703143,1.389766174,0.925639354,0.80277781,0.812477873,1.003237271,1.85115706,2.691393643,1.036330392,1.815515248,
53908,30.26470184,76.03967285,Sangrur,3,No,16.10917241,0,0.33103798,0.301634036,0.287767127,0.294950255,0.37321298,0,0,0.349544755,0,
53910,30.30949783,78.03620148,"Dehradun 
",3,Yes,2.110611251,1.031425371,1.500075902,1.352775287,0.861520157,0.899796037,0.7616259,1.950770452,3.037906854,1.029095866,1.219159435,
53912,15.49969196,73.83165741,Panjim,3,No,1.841927112,0.40586265,0.929835526,0.329186334,0.468103634,0.516387091,0.484844585,0.770309542,1.052098024,1.375560318,0.336110198,
53914,12.57621098,78.64037323,Yelagiri,3,No,10.07432289,1.40658696,1.322365263,1.095614775,0,0,1.277353022,4.76196599,9.276725942,0,10.04461288,
53916,18.78330994,73.47026825,Lonavala,3,No,5.554413373,0,4.24504119,2.73794048,0,0,2.593927448,0,7.040087231,0,7.358733828,
53918,11.41568089,76.69696808,Udagamandalam,3,No,0.615748339,2.689920125,1.277405452,0.674418178,1.091749794,0.823655519,1.29459239,1.028943632,4.608422566,2.980343155,4.909693488,
53920,9.603918076,76.5103302,Kottayam,3,No,3.468287944,3.337693605,2.185560235,2.133897927,1.185536055,1.5931106,1.436040387,2.398307643,3.629002446,1.293017233,1.977479161,
53922,9.821328163,76.39183044,Kottayam,3,No,12.43727304,4.297595755,3.62995859,2.884301398,1.141743464,1.619234682,2.827055773,5.084794102,8.109647126,3.364249824,4.676845838,
53924,15.54495335,73.77313232,GOA,2,Yes,3.957319997,1.393034221,0.977042081,1.346822616,1.000804629,1.072625042,2.076389785,0,8.378425587,1.185975468,2.736132677,
53926,13.09587193,77.53077698,Bangalore,1,Yes,10.90355765,3.193113959,2.218762186,3.405727431,2.417089239,1.964548918,0.943935177,3.292240653,5.45416641,2.504745692,5.622874364,
53928,12.94927788,77.59320068,Bangalore,1,Yes,2.646631726,2.480082572,0.956922155,2.511917852,1.240019381,0.405186848,1.32814124,1.896366539,3.993480522,2.086746433,1.688944797,
53930,20.39490509,78.12224579,Yavatmal,3,No,0.926094621,1.34795198,0.723819988,0.635778245,0.786396635,1.000825081,1.036157181,1.259564449,8.199395186,1.195294389,2.673114129,
53932,32.5429039,76.05558777,Khajjiar,3,No,0,0,2.73849249,0.616596545,0,0,0,0,0,0,7.271253896,
53934,30.90000534,76.95999908,Kasauli,3,No,12.305966,1.676033212,2.920627308,2.614950033,0,0,2.039131608,0,5.440157424,0,6.367083185,
53936,24.58958817,73.74773407,Udaipur,3,Yes,2.267805663,3.301460336,3.095879065,1.593531865,0.77745512,0.385901683,1.046923659,4.414820489,4.578244091,1.953429525,2.377982947,
53938,12.96007347,77.64600372,Bangalore,1,Yes,4.448038197,1.312534979,0.907420835,1.905163843,0.624871546,0.845956368,0.655419521,3.027267781,4.183357062,1.057816849,3.206683544,
53940,17.40187454,78.55998993,Hyderabad,1,Yes,6.05845027,2.021243238,1.844637855,2.576109904,0.47308462,0.351795448,0.986895029,1.633028707,4.854018367,1.737655522,5.364825142,
53942,17.38832855,78.47904968,Hyderabad,1,Yes,1.177892246,1.663899928,0.838041519,1.571849869,0.297038444,0.389746827,0.811959383,0.941199298,2.437220927,1.578947999,2.056856871,
53944,15.68352985,73.70427704,Goa,2,Yes,8.156200945,0.577283592,1.783225942,0.444216429,1.823805944,0.803277948,1.613787,2.880503171,0,2.405263386,11.53890557,
53948,13.01418781,77.70655823,Bangalore,1,Yes,10.44298213,1.795397533,2.906255736,3.26325229,0.643770037,1.048034073,0.523796816,2.604432526,3.643875409,2.827423231,3.143132714,
53950,17.33930397,78.31121826,Hyderabad,1,Yes,12.55999456,0,0.285602724,0.285602724,0.468077438,0.234176672,0.581215537,0.285602724,0,1.670001535,7.045708708,
53952,26.03404617,76.46300507,Sawai Madhopur,3,No,3.924813638,0,0,4.132551778,0,0,0,0,8.434874002,0,9.533059863,
53954,18.89491653,73.25315857,Raigarh,3,Yes,9.18473985,0,4.095801755,1.009471509,0,0,4.157521781,2.154181864,6.510722605,0,8.641450465,
53956,30.91845512,76.98066711,Kasauli,3,No,6.428881101,2.188749807,3.640366636,2.777540459,0,2.289114353,1.779971341,0,5.501261873,0,8.507238338,
53958,24.69613266,84.98696136,Bodh Gaya,3,Yes,3.322228074,0,2.049979559,0.082623115,0.085196493,0.512136124,1.399834428,0,10.155896,2.13095836,0,
53960,17.39378738,78.47121429,Hyderabad,1,Yes,1.153687056,1.701722095,0.788592883,1.817063215,0.751736057,0.671036422,0.840052226,1.4211791,1.941739708,1.683742758,1.866783793,
53962,20.75071335,78.6008606,Wardha,3,No,0.340395926,0,0.417163725,0.512969124,0.406269891,0.418775919,0.68393567,1.404435505,4.987139509,1.095939931,1.173328626,
53964,31.12922096,77.22808075,MCLEODGANJ,3,No,4.601186919,4.932686574,2.432943482,2.602147701,0,0.065974067,0.836586466,5.615184099,8.297091692,3.840890218,3.474603602,
53966,30.90447998,77.09674072,Solan,3,No,6.635903592,0,0.604204194,0.651883503,0.647372253,0.490425931,1.060482415,0.680796981,2.428565331,2.532397837,3.344239146,
53968,17.3904705,78.46858215,Hyderabad,1,Yes,1.404246834,1.892846241,0.962012457,1.936443271,0.815213042,0.891049004,0.7067247,1.456888811,2.109575594,2.064889522,2.1987226,
53970,17.43893433,78.48691559,Hyderabad,1,Yes,3.408705141,2.046253022,1.362530666,0.46810871,0.499216005,0.351907304,1.007005156,0.923828288,2.930145053,1.269673414,2.559772356,
53972,12.98829079,77.57382202,Bangalore,1,Yes,2.165347658,1.849534851,2.311777035,1.956067108,1.023778967,0.438195627,1.021951959,1.166502912,1.897134335,2.48695229,1.933304246,
53974,17.44999886,78.50062561,Hyderabad,1,Yes,4.538288297,1.269764507,0.984928194,1.105133493,0.65439766,0.727869762,0.887677337,1.295126896,3.555651126,1.713241018,3.393885899,
53976,28.98274612,77.02762604,Sonipat,3,No,0.917800482,3.29535022,0.57385449,0.692187574,0.664327311,0.866964369,2.265050221,1.662061648,7.54501636,0.935607429,3.445773181,
53978,21.92013931,88.74604797,Sundarban,3,No,17.54989396,0,0,0,0,0,0,0,0,0,0,
53980,34.01607895,75.31497955,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
53982,17.44288254,78.49874878,Hyderabad,1,Yes,4.058619512,0.973737948,1.166428542,0.652316613,0.5637725,0.392112314,0.604164239,0.71469019,3.368059477,1.529827582,2.796087523,
53984,17.43597984,78.50072479,Hyderabad,1,Yes,3.871157136,1.435299109,1.919439286,0.963157681,0.636182541,0.799024217,0.705880049,0.945847293,3.08473904,1.597668382,2.362366162,
53986,34.01820374,75.3157196,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
53988,12.9539423,80.14104462,Chennai,1,Yes,8.699232921,2.346399788,0.609408681,0.26506448,0.306106137,0.254533669,1.103020404,0.181266562,1.82125352,1.070041985,2.414403173,
53990,17.43078613,78.37173462,Hyderabad,1,Yes,8.240324911,1.671482926,2.176134753,1.556076181,1.484010865,0.747272421,1.013901016,2.069291026,4.96409441,2.207125048,3.647193553,
53992,27.31939125,88.23838806,Pelling,3,No,15.76786229,0,0,1.923483282,0,0,0,4.875764795,0,0.168182043,0,
53994,13.05429554,80.23290253,Chennai,1,Yes,2.785316323,1.608691113,1.661352662,0.985247731,0.665746165,1.256523037,1.048795105,2.064192498,3.611057033,1.108992925,1.919375451,
53996,12.91316032,77.60587311,Bangalore,1,Yes,4.004165147,1.756317605,1.849502384,1.780808431,0.492924097,0.529393635,1.452206862,1.306590064,3.219718334,2.130451662,2.754676472,
53998,12.41915035,76.67242432,Mandya ,3,No,4.760984704,0,0,2.646513969,0,0,2.057917505,0,6.189216829,4.306920384,11.32266625,
54000,34.01447296,75.31863403,Anantnag,3,No,0,0,0,0,0,0,0,0,0,0,0,
54002,12.96961689,77.60654449,Bangalore,1,Yes,1.433574667,0.662206696,1.552850389,0.413915117,0.476515762,0.365754331,0.969304001,0.8441764,4.36084323,0.386786732,1.319474854,
54004,13.04027462,80.26564789,Chennai,1,Yes,1.280591439,1.020685818,1.225314623,1.336764375,0.624620037,0.792620016,0.899986186,1.453077261,2.558512899,1.239151829,2.751043893,
54006,34.02349091,75.30644989,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54008,20.38881111,78.1204071,Yavatmal,3,No,0.817630301,0.655879456,0.576283562,0.791851748,0.872062402,0.927254675,0.850584265,1.590871021,8.066924809,1.28870346,2.556769891,
54010,26.81001472,76.63394928,Kalakho,3,No,4.685150945,0,4.698640994,4.624784742,0,0,2.738709078,0,0,0,0,
54012,14.69414234,77.59919739,Anantapur,3,No,1.464572699,1.858562241,1.069276364,1.222930939,0.635586846,0.931469707,0.822154051,1.082587011,3.466766611,2.783814156,0.841741913,
54014,13.08601284,80.25247192,Chennai,1,Yes,2.808568391,1.790221587,1.631156283,1.762643058,0.385864983,0.340121864,1.453359094,0.818382695,4.039344012,1.799797851,3.149889803,
54016,20.73091507,86.1131134,Jajapur  ,3,No,7.801685712,0,4.889577853,5.519989555,0,0,0,5.468693753,6.016067938,0,0,
54018,22.5831852,88.29290771,Kolkata,1,Yes,6.259030413,1.871449153,2.349789987,3.542451343,0.830177814,0.572360386,1.154254101,2.998794786,3.126788789,2.658165945,5.859052741,
54020,13.04150581,80.23617554,Chennai,1,Yes,2.921875381,0.804524201,1.630567079,1.453350162,0.473457859,0.399782715,0.608975156,2.200016826,2.930647445,0.954793004,0.628903098,
54022,13.04850292,80.26480103,Chennai,1,Yes,1.348398861,0.993211395,1.199494265,1.135959974,0.538460341,1.051663809,1.19442967,1.14448219,2.877963344,1.518104411,2.667197976,
54024,13.09951401,80.18611908,Chennai,1,Yes,7.904192733,2.419383347,2.104064684,2.068899599,1.009894593,1.324159379,1.415947426,0.43871219,2.935896107,2.035492543,5.082999848,
54026,9.588061333,76.53271484,Kottayam,3,No,2.797018376,2.443228611,0.666616436,0.762716202,0.40789775,0.624185108,0.72260667,0.942016252,2.15080365,0.709893472,0.8484275,
54028,27.43080521,82.17976379,Balrampur,3,No,0.424283578,0.588245196,1.036723918,1.988123539,0.162767794,0,0.337463207,0.413939027,5.732599617,5.512919448,0.539025476,
54030,34.04008865,75.32926178,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54032,21.14868164,79.11617279,Nagpur,2,Yes,1.973796822,1.021729328,2.179237115,2.276263403,0.45310738,0.555763964,1.201792694,1.274777382,1.773405366,2.440455655,1.796922662,
54034,34.02527237,75.31987762,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54036,19.26311874,76.77088165,Parbhani,3,No,0.63883508,0,0.265895259,0.244129729,0.627235512,0.616717715,1.039656889,0.880800314,5.580980393,2.047900015,0.552627718,
54038,9.674600601,76.3978653,Alappuzha,3,No,9.89365786,4.665877185,2.542900094,1.704740272,0,0,2.222688187,4.834812456,10.19559826,2.608728881,4.464354669,
54040,34.01608276,75.31498718,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54042,34.01608276,75.31498718,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54044,34.15219116,74.8797226,Srinagar,2,Yes,7.581696221,0,0,0,0,0,0,0,0,0,3.549512329,
54046,34.15218353,74.87973022,Srinagar,2,Yes,7.581586175,0,0,0,0,0,0,0,0,0,3.549256711,
54048,19.26312065,76.77088165,Parbhani,3,No,0.63869159,0,0.265943841,0.244032691,0.627283415,0.616507555,1.03966138,0.880774972,5.581123862,2.047890969,0.552689691,
54050,34.15217972,74.8797226,Srinagar,2,Yes,7.580844156,0,0,0,0,0,0,0,0,0,3.548904487,
54052,34.15219116,74.8797226,Srinagar,2,Yes,7.581696221,0,0,0,0,0,0,0,0,0,3.549512329,
54054,22.02177238,83.10055542,Raigarh,3,Yes,2.924636964,0,3.494652037,3.611594861,0,0,0,0,6.130016655,0,3.544291976,
54056,34.04096222,75.31790161,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54058,22.57609177,88.36309052,Kolkata,1,Yes,1.546456761,2.170588664,0.831328577,1.350930046,0.79974562,0.351795549,0.652303085,1.052241728,1.580480013,1.870402532,1.36951212,
54060,19.79549789,85.82421112,Puri,3,No,0.813024293,0,1.084445313,0.537866759,0.577941626,1.322259491,2.664417039,2.311725267,4.987452831,1.982738672,1.147253602,
54062,15.27951813,73.91326904,Goa,2,Yes,6.707945732,0.715323803,4.530821755,0.354896608,0.610481288,1.295924095,2.387420338,4.82628747,5.852300192,1.873128894,4.630988268,
54064,22.29358292,88.10507202,Kolkata,1,Yes,15.96965944,0,3.430557816,3.063190746,0,0,0.557677545,0,0,0,0,
54066,21.9911232,81.22996521,Kawardha,3,No,1.986150873,0,1.653056604,1.615957973,1.408715791,1.53001659,1.536271711,1.327725015,0,0,0,
54068,22.41991425,87.35189819,Midnapore,3,No,3.639016348,0,2.910592171,2.682391846,1.512285769,0,2.426658071,4.09119751,6.859757603,3.890094679,7.3305094,
54070,21.29969597,70.2492981,Junagadh,3,No,0.562653052,0,0.25522687,2.210781432,0.199057756,0.698119022,0.512440679,0.408297053,3.363015631,0.352708177,5.082496901,
54072,30.72133446,76.7071228,Mohali,3,No,4.045282922,2.062807932,1.227010918,0.964132608,0.867559717,0.726271522,1.492878194,4.095583932,5.195216342,1.12040442,3.163015645,
54074,26.23488235,73.01860046,Jodhpur,2,Yes,3.731993053,1.439160822,2.310946035,3.433418804,0.169019426,0.595256919,1.408706103,3.997711155,1.500244763,1.405491038,3.1494051,
54076,22.41991425,87.35189819,Midnapore,3,No,3.639016348,0,2.910592171,2.682391846,1.512285769,0,2.426658071,4.09119751,6.859757603,3.890094679,7.3305094,
54078,20.74534607,78.60219574,Wardha,3,No,0.322171961,0,0.468184482,0.4483094,0.393571993,0.51835749,0.821682302,0.872851721,4.552187462,0.720970029,1.057545091,
54080,25.44519043,86.02719116,Begusarai,3,No,2.777050916,0,2.285837575,4.382530808,0.184645101,0,1.598865256,3.882311705,2.68412065,0,6.231782626,
54082,19.08789253,72.90979004,Mumbai,1,Yes,9.305922225,2.328338318,0.462290753,2.906173434,0.474620697,0.972012901,1.051806377,2.184491417,2.74207237,1.91645147,4.102107327,
54084,33.99692154,75.31687164,Anantnag,3,No,0,0,0,0,0,0,0,0,0,0,0,
54086,22.6808815,88.29901123,Kolkata,1,Yes,10.60889848,3.829145785,2.679508485,2.353865913,0.634517546,0.439065193,0.328440143,4.055037056,3.874214859,1.945685515,6.109653822,
54088,16.87169838,74.53463745,Sangli,3,No,3.882852964,3.626890309,3.620666967,3.53181349,0,0,2.282981696,3.840239715,6.65295891,3.209786331,3.895435006,
54090,13.18918133,80.1876297,Chennai,1,Yes,13.89183927,3.549015645,1.332792634,0.43206237,0.475239946,0.137423647,0.818749756,1.343766461,8.750608881,3.146658139,6.599860691,
54092,17.43524742,78.50111389,Hyderabad,1,Yes,3.863996398,1.50259523,1.972871267,1.039108933,0.632564596,0.874190297,0.743955401,1.841218544,3.046609016,1.636836676,2.346496578,
54094,13.06393242,80.24197388,Chennai,1,Yes,2.297046714,1.278018661,0.960090813,0.619596282,0.582373694,1.039127592,1.077467933,1.846584123,4.050768223,1.413392116,2.537947351,
54096,34.11758423,74.83435059,Srinagar,2,Yes,2.385930942,3.98937231,2.087781954,3.004636003,0,0,0,3.877403378,12.58223529,1.929699424,2.571636627,
54098,13.19464684,80.1829071,Chennai,1,Yes,14.64772682,4.32815735,0.982913027,0.522443297,0.292901738,0.563560471,0.575732662,1.100708708,9.275959944,2.77635466,5.685877159,
54100,17.43913269,78.50218964,Hyderabad,1,Yes,4.060966661,0.96204856,1.453044524,0.946837846,0.546580721,0.613474702,0.608822114,0.861474699,3.152254418,1.782384062,2.620275902,
54102,19.13712883,73.00324249,Mumbai,1,Yes,12.238953,1.300244773,2.029701303,1.721218272,1.062017469,0.662164307,1.241315489,3.506988344,2.213357744,1.569339553,4.66041323,
54104,13.05303478,80.27261353,Chennai,1,Yes,1.396294907,1.601792965,1.576441705,1.979736243,0.941974859,0.909353891,1.208493211,1.187890973,3.779406236,2.271894438,3.141957269,
54106,17.43914032,78.50218964,Hyderabad,1,Yes,4.061286551,0.961818498,1.452651334,0.946649677,0.546283177,0.613037629,0.608568049,0.861623968,3.152578593,1.782557954,2.620804759,
54108,19.13931274,73.00350952,Mumbai,1,Yes,12.1985747,1.184775409,1.910011009,1.742185731,0.842008442,0.552880902,1.179546071,3.661024288,2.262094946,1.478605114,4.722162737,
54110,17.43047714,78.50489807,Hyderabad,1,Yes,3.952421327,1.706348731,2.445229521,1.655694778,1.121382619,1.272254821,1.277222146,2.069961649,2.785916005,2.088626514,2.351012692,
54112,19.01428223,72.84444427,Mumbai,1,Yes,2.678968177,1.177687507,1.558107706,2.60805555,0.418098886,0.381873289,0.472129652,0.544461414,3.130836811,1.200842099,3.186312028,
54114,17.43513107,78.48353577,Hyderabad,1,Yes,3.153891364,2.103478654,1.55403596,0.878761145,0.581952718,0.618431706,1.04997495,2.23948005,2.676083005,1.454675651,2.35002259,
54116,18.96138763,72.82286835,Mumbai,1,Yes,1.32236586,1.882599572,1.044008576,2.956868945,1.085461992,1.118077514,0.684989691,0.380895154,1.313454787,1.50474508,1.427490005,
54118,17.43389893,78.48955536,Hyderabad,1,Yes,3.343934986,2.222567392,1.713883796,0.799724781,0.578861352,0.682062934,0.722905577,1.939705908,2.940643627,1.636497361,2.093111947,
54120,13.05342865,80.26971436,Chennai,1,Yes,1.386312178,1.363770961,1.464752114,1.712758153,0.696988226,0.808851504,1.335580533,1.016714212,3.753330691,2.069429475,2.924734914,
54122,17.43516541,78.5005188,Hyderabad,1,Yes,3.832056167,1.468953068,1.936309399,1.001873052,0.658371706,0.871294575,0.750224853,1.81802035,3.066593286,1.578447302,2.315685414,
54124,13.05307961,80.27217865,Chennai,1,Yes,1.393320475,1.564223237,1.557026454,1.938355457,0.909023819,0.901024722,1.231501183,1.16380972,3.773586808,2.239585376,3.108227237,
54126,19.12842369,72.86484528,Mumbai,1,Yes,6.356361033,2.481105994,1.754040855,3.055792838,0.657093846,0.924880528,0.747425997,1.970111668,4.305689011,1.094879535,1.854751726,
54128,17.44052696,78.49002838,Hyderabad,1,Yes,3.591942967,1.961787952,1.207836534,0.403842378,0.440199038,0.036032806,0.92426458,1.386917458,3.155709269,1.356172222,2.574803206,
54130,13.05967617,80.27426147,Chennai,1,Yes,1.749243504,1.880096035,1.63964361,2.258912824,0.821101773,0.71520626,0.871732296,1.03132868,3.9405096,2.611246385,3.149318143,
54132,19.11999512,72.88024139,Mumbai,1,Yes,6.935150844,1.711708985,1.87773973,2.473235764,0.820928595,0.480202184,1.024621068,2.730373599,4.602633459,1.746347822,1.747945701,
54134,17.44346237,78.47731018,Hyderabad,1,Yes,3.322610813,1.896435982,1.962250803,1.262497328,0.646475828,0.861103861,1.813247149,1.825815548,2.574584265,1.474201757,2.998148466,
54136,13.06471539,80.27330017,Chennai,1,Yes,1.839209966,2.033012499,1.607722982,2.205708832,0.755006496,0.926870747,0.968556351,0.869709087,4.087522699,2.613858492,3.010609923,
54138,19.06964111,73.0201416,Mumbai,1,Yes,15.01442615,1.458875232,1.705343973,0.789161505,0.895809567,0.98905265,1.331739787,1.776118496,1.639062945,1.682889253,1.752980651,
54140,17.43912697,78.50218964,Hyderabad,1,Yes,4.060726876,0.962221557,1.453339661,0.946979487,0.546804257,0.613803067,0.609013114,0.861363313,3.152011383,1.78225389,2.619879555,
54142,19.033144,73.01952362,Mumbai,1,Yes,12.96460396,1.30120874,0.644498051,1.702545965,0.306413272,0.282643114,0.6222418,2.326578799,1.103872529,0.714156158,1.290160153,
54144,17.43500137,78.50437164,Hyderabad,1,Yes,4.032236829,1.355301483,1.917204123,1.320301523,0.783703861,1.017821795,0.816866216,2.019240082,2.923593357,1.963365137,2.509963236,
54146,19.13634491,72.89945984,Mumbai,1,Yes,8.817755941,2.505891989,2.590480365,1.8943948,1.71214536,1.797591138,1.496936043,3.228101442,5.110437551,2.101183345,3.920356512,
54148,19.19997787,73.00450897,Mumbai,1,Yes,10.97872585,2.407887584,2.929476979,3.587563347,0.72280898,0.833849523,2.148413121,2.939281941,3.508915095,3.274309805,3.29952293,
54150,18.96173477,72.82252502,Mumbai,1,Yes,1.337924795,1.852562948,1.053275283,2.951347237,1.086663008,1.108270699,0.702662993,0.405309192,1.353075715,1.47805829,1.433617767,
54152,17.3939743,78.43141174,Hyderabad,1,Yes,4.013278428,3.009312762,2.681452214,2.07796439,0.680281735,0.537884713,1.372940772,2.384630988,4.26896666,2.068936273,3.220272551,
54154,19.11636734,72.90945435,Mumbai,1,Yes,9.149297429,1.384280642,2.190276308,0.107467763,0.3734267,0.552828275,0.93691195,2.570631467,4.219125266,0.374736671,3.644097692,
54156,19.10496902,73.00904083,Mumbai,1,Yes,13.7325407,0.909127605,0.713641013,2.566094727,0.30797443,0.463209745,0.603939151,0.728714164,3.451127444,1.157149619,2.428137322,
54158,19.06116676,73.00391388,Mumbai,1,Yes,14.99226683,0.659723484,0.673725938,0.725696147,0.361461275,0.619738016,0.925949734,1.337950367,1.708527343,0.554913892,1.602200447,
54160,17.4076252,78.45045471,Hyderabad,1,Yes,2.195531678,0.93014529,1.239514979,0.592982593,0.828781976,0.554494848,1.246035034,1.892498841,2.73372608,1.060936543,1.767628779,
54162,17.4500618,78.36235809,Hyderabad,1,Yes,8.095798129,1.276110339,1.79660632,1.005688401,0.874793575,0.63860798,1.31470675,2.250294169,3.743842879,1.399015251,2.76328829,
54164,34.10363007,74.8588562,Srinagar (North),2,Yes,3.586659522,0,0,0,0,0,0,0,8.930652607,0,3.205565285,
54166,34.01400757,75.31846619,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54168,34.02641296,75.32131958,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54170,13.57254982,78.52732849,Madanapalli,3,No,2.938384181,2.828675179,2.503234639,2.368231848,2.628987084,2.653828727,2.797614769,3.491961743,8.514332293,3.352682123,5.647035181,
54172,34.01400375,75.31846619,Pahalgam,3,No,0,0,0,0,0,0,0,0,0,0,0,
54174,16.53292274,75.38785553,Bagalkot,3,No,10.70975028,0,0,3.807451512,0,0,0,0,0,0,0,
54176,11.57120991,76.02697754,Wayanad,3,No,7.409279833,0,2.499255852,3.001019307,0,0,1.887929181,0,0,2.135437669,7.332317009,
54178,25.46152878,75.65309906,Bundi,3,No,1.516551779,2.389024501,2.986804226,2.448387617,2.381129415,0,0,2.659759858,5.880489903,2.163832691,0,
54180,26.28364182,73.02126312,Jodhpur,2,Yes,1.006965438,0.500507777,1.112475888,0.73427252,0.835148821,0.512955987,1.099046663,0.744077948,0.380962012,1.532681017,0.775600677,
54182,15.92404556,75.67963409,Badami,3,No,0.460816472,0,0.390161139,0.866934699,0.521197645,0,0.154167254,0.483425438,7.873212341,0,0,
54184,16.86042595,74.57228088,Sangli,3,No,0.924463565,1.165943972,0.413595454,0.386715239,0.679522112,0.286553212,0.588482041,0.368076864,3.562707574,0.342592069,1.096572306,
54186,13.05075932,80.25244904,Chennai,1,Yes,1.546515223,0.883599517,0.98344024,0.829027264,1.085381823,0.813844758,1.402604377,1.507898651,3.751365119,1.045664473,1.961583602,
54188,31.67477989,76.56038666,Hamirpur,3,No,3.803526369,4.044575895,2.748394231,3.239773214,0,0,1.725581065,4.191444213,0,0,4.607017909,
54190,17.92396164,73.80367279,Panchgani,3,No,2.730137657,0,0.534366233,0.306395323,0.345421148,0.488303507,2.174193919,0,0,0.848645823,9.974027053,
54192,22.50316238,88.36846161,Kolkata,1,Yes,3.439949193,2.029621577,2.328874302,1.824206234,0.874095004,0.67670429,1.038108258,1.668842049,1.899720029,0.880063225,1.480150837,
54194,12.891572,77.60929108,Bangalore,1,Yes,5.792218377,3.408693075,1.574587368,2.792366388,0.928286006,0.767177624,1.385848982,2.329133692,4.689071624,2.240546057,3.306975301,
54196,28.64455032,77.18784332,Delhi,1,Yes,3.749278103,1.848430455,0.689555118,2.71780447,0.301920181,0.472669996,0.855004827,1.615202559,4.018497874,1.214194102,3.092250006,
54198,27.4457016,82.1496048,Bahraich,3,No,3.615632227,2.822856288,4.229256177,3.460985219,0,0,3.175944624,3.003719634,5.469336103,2.262276428,3.153939781,
54200,13.0343256,80.23135376,Chennai,1,Yes,3.364249843,1.544677582,2.178475345,1.917150327,0.805655383,0.702478278,0.975743921,1.828843692,2.961274186,1.585351504,0.98784742,
54202,18.74808121,73.40721893,Lonavala,3,No,0.97434572,0.802233856,0.282154245,0.296021575,0.736445581,0.727581901,0.51208662,0.264973679,3.256518157,2.269310133,3.532716509,
54204,20.17698479,73.16868591,Dudhani,3,No,15.55164753,0,0,0,0,0,0,0,0,0,0,
