hid,lat,lng
70552,19.17736435,72.97317505
70554,11.62345219,92.72647095
70556,26.44133186,80.29875946
70558,18.60900879,72.89900208
70560,8.384468079,76.98156738
70564,28.57377625,77.33151245
70562,26.15177155,85.41174316
70566,19.17736435,72.97314453
70568,26.91577339,70.90826416
70570,18.33314705,72.96086884
70572,9.50092411,76.33624268
70574,18.64186668,72.87245178
70746,23.26961517,77.39559937
70578,17.88785553,75.01932526
70580,23.26243401,77.40762329
70576,9.500797272,76.33631897
70582,22.81715965,86.17313385
70584,21.62286186,87.50816345
70586,23.67997932,87.67987823
70588,30.34811783,78.06212616
70590,11.62343788,92.72647858
70592,22.82357407,86.16446686
70594,9.488434792,76.32609558
70596,20.52100563,72.95481873
70598,23.66057968,87.69776917
70600,21.62666893,87.50743103
70602,19.76727486,74.47690582
70604,27.03974724,88.28014374
70606,32.23884583,76.3236084
70610,9.502436638,76.35132599
70608,26.48772049,80.32047272
70612,12.49033928,78.56269836
70616,27.03469658,88.26174927
70618,32.47992706,77.12445831
70622,26.10285759,74.3211441
70620,23.40094376,88.50138855
70624,26.71729279,88.4243927
70626,26.71752548,88.42664337
70628,32.99311447,74.93192291
70630,11.57391357,76.05782318
70632,12.91905785,79.13825226
70634,19.93216133,73.53076172
70638,26.47125053,74.60755157
70636,11.62317085,92.72640991
70640,19.06971359,74.71599579
70644,27.32204056,88.61136627
70646,26.71600723,88.42795563
70648,27.16150093,88.35229492
70650,30.88850594,77.05716705
70652,23.24205589,69.66693878
70654,17.68304253,75.89477539
70656,17.67007637,75.89709473
70658,27.25216675,88.59799957
70662,24.7049427,80.17974091
70664,23.15457344,75.81272888
70666,25.14932632,82.56002808
70668,25.28154755,83.11987305
70670,20.00678635,73.78404999
70672,19.79620552,85.81860352
70676,22.45260811,72.52224731
70674,24.0928421,88.26945496
70678,31.84723854,77.15900421
70680,20.28375435,72.99817657
70684,23.15652657,75.79019928
70682,31.58788872,77.35274506
70686,29.53691864,75.03270721
70688,20.31242752,72.96811676
70690,30.06155777,80.23653412
70692,22.31810188,72.61898804
70694,28.47736549,77.06802368
70696,22.35659981,82.7074585
70698,18.53955269,73.8945694
70700,19.7984848,85.82436371
70702,24.53866196,81.28502655
70706,25.30895805,83.00823975
70708,23.46326447,88.37734222
70704,29.67392921,79.49530792
70710,20.27627182,73.00830841
70712,19.80256081,85.84118652
70716,19.00549126,75.73928833
70718,26.46393967,75.20269012
70720,26.79616928,82.72193909
70722,26.92105865,75.80302429
70726,24.18620682,86.31420135
70724,25.44024849,78.57582855
74766,25.57234192,91.87446594
70728,32.2399826,77.18810272
70730,32.24652481,77.18138123
70732,26.91954994,75.79882813
70734,25.29460526,83.00511169
70740,8.810653687,78.15929413
70742,9.48800087,76.32616425
70736,26.11354065,91.73031616
70748,34.08272552,74.8624115
70750,22.79822159,73.22024536
70752,34.08037949,74.82867432
70754,34.07066345,74.83467102
70756,10.94728756,79.82711792
70758,22.3345108,80.61151123
70760,11.68582153,75.95361328
70762,34.08273315,74.86239624
70764,22.79816818,73.22125244
70766,23.426157,88.39065552
70768,28.03844452,73.32672119
70770,34.05791092,74.81674957
70772,30.21075821,74.94586945
70774,22.01539803,81.23529816
70776,11.66785812,92.72988129
70778,25.29680252,83.03618622
70780,22.11525917,81.14827728
70782,24.62540817,73.69069672
70784,30.10401535,78.29091644
70786,26.46001244,74.62980652
70788,26.46003151,74.62980652
70790,25.83116913,72.23991394
70792,21.81290054,80.18380737
70794,30.2458725,75.84207916
70796,28.02766609,73.32405853
70798,26.91279221,70.91152954
70800,16.82006264,74.11999512
70802,29.9796524,76.88893127
70804,25.52184296,72.75695801
70806,17.53230667,73.51779938
70808,26.85101891,80.90833282
70812,22.59990692,80.37158966
70810,10.23793221,77.48912048
70816,29.95045662,78.15768433
70820,26.45396805,74.63495636
70818,16.69996262,74.24953461
70822,26.78091621,80.9984436
70824,34.08399963,74.83599854
70828,30.41189957,78.34276581
70826,21.62667465,87.5074234
70830,29.94269753,78.15019989
70832,23.51516342,87.34899139
70834,30.42981148,78.35006714
70836,30.57904243,74.81867981
70838,10.77012062,76.64043427
70840,26.90975189,70.91207123
70842,29.95139503,78.16552734
70844,19.08393478,74.7408905
70848,30.21425438,74.943573
70846,26.01709366,76.36691284
70850,26.28564262,73.02090454
70852,19.11771965,74.72846222
70854,29.93387032,78.13507843
70856,16.70535278,74.25212097
70858,9.225280762,76.54018402
70860,19.11771965,74.72846222
70862,29.9473114,78.15969086
70864,16.70050049,74.23774719
70866,19.76652336,74.47740173
70868,27.49611855,77.45980072
70870,28.6948185,76.92359161
70872,26.8722477,75.94966888
70874,20.80927467,72.9549942
70876,30.96568871,76.52301788
70878,19.76757813,74.47984314
70880,30.2131691,74.93326569
70884,23.80025291,86.43412781
70882,26.89759064,75.8140564
70888,27.66762352,74.44701385
70886,26.29248428,73.02488708
70890,16.7055645,74.24616241
70892,30.95487404,74.61203003
70896,22.8025856,86.20440674
70894,27.21605492,77.49297333
70898,19.32312584,77.15583038
70900,29.96961021,78.1076355
70902,30.21248245,74.94314575
70904,23.09863663,77.50501251
70906,25.34521866,72.62677002
70908,18.75499535,73.85999298
70910,20.27176476,73.00347137
70912,26.25280762,73.01409912
70914,21.62598228,73.00376892
70916,29.93537712,78.0737381
70918,19.13124275,74.73955536
70920,23.16296768,75.7884903
70924,25.75005341,71.38001251
70922,9.377467155,76.46340179
70926,27.55047035,76.61026001
70928,23.55367661,74.42647552
70930,23.4530201,75.41500854
70932,26.85724068,80.97510529
70936,12.93253517,79.33397675
70934,29.93700218,78.14976501
70938,26.83450508,80.92416382
70940,26.83395386,80.91903687
70942,22.42634201,87.30899811
70944,25.75846672,75.38205719
70946,9.618548393,76.30053711
70948,28.17649651,76.61055756
70950,9.503788948,76.3419342
70952,25.44778633,75.63526917
70954,34.0060463,74.92379761
70956,16.70481682,74.24212646
70958,16.70246124,74.2379303
70960,34.06629562,74.82878876
70964,34.08679962,74.84964752
72262,22.58374023,88.46959686
70966,32.25354385,77.18016052
70968,15.60032177,73.75801849
70970,31.53711128,76.89546967
70974,34.07315445,74.84889221
70976,23.37363434,85.32102966
70978,29.94778442,78.1583786
70986,31.44999695,74.9253006
70984,25.4430027,75.64001465
70982,25.10084534,75.51407623
70988,26.7215023,88.41755676
70992,29.9352951,78.13682556
70994,21.25914574,81.56933594
70996,34.13714981,74.88168335
71000,9.449071884,76.4457016
71004,14.81054783,74.12874603
71006,9.497391701,76.3205719
71008,9.49448204,76.33007813
71010,15.52764893,73.7624054
71012,21.13382149,79.07302856
71014,34.07991028,74.83245087
71016,22.42111969,87.31590271
71018,34.08018875,74.83239746
71020,23.02435875,72.52870178
71022,23.67864227,73.30164337
71024,31.42779541,78.27126312
71028,26.86546707,80.99626923
71026,31.42785263,78.27161407
71032,28.5777359,77.34392548
71034,19.26058578,75.7545929
71036,23.20755386,72.63715363
71030,31.2142601,75.77566528
71038,22.36886024,70.69654083
71040,31.43561745,78.24477386
71044,22.8861351,72.72206116
71042,23.23078918,72.64617157
71046,23.22850037,72.63667297
71048,28.4684639,77.07466125
71050,11.64254284,76.11183929
71052,22.28943443,70.80005646
71054,11.40408897,76.70191193
71058,22.33819008,70.73698425
71056,28.47088814,77.04610443
71062,12.42617798,75.73792267
71060,31.42774963,78.26404572
71064,24.02891541,73.04768372
71068,17.44650841,78.38013458
71066,22.78033829,73.62010956
71070,32.991539,74.9318161
71072,31.42547989,78.26500702
71074,25.9896946,76.36458588
71078,23.79965591,86.43392181
71076,27.500494,77.6809082
71080,23.211689,72.6431427
71082,27.33767319,88.60980225
71084,30.31591606,78.0348587
71086,21.41815567,72.15558624
71088,23.79964638,86.43391418
71090,27.38441658,77.64216614
71092,23.15267181,72.60343933
71094,27.33768654,88.60978699
71096,30.95693588,76.82159424
71100,12.82737827,79.70583344
71098,27.48669243,77.67103577
71102,13.03991985,80.15089417
71104,28.50942421,77.05175781
71106,25.35182571,78.64006805
71108,17.92451096,73.6576767
71112,25.35148811,78.63848114
71110,30.33691216,76.83895111
71114,12.541502,78.20171356
71116,30.73200035,76.72592163
71120,27.31920624,88.60604095
71122,31.64565849,77.34347534
71124,30.690979,76.80156708
71128,23.24306107,72.43766022
71126,31.64565849,77.34347534
71130,28.47860146,77.49362946
71132,28.5369854,77.22367859
71134,30.72639465,76.75074005
71136,30.73200226,76.72590637
71140,16.86627579,74.56713104
71138,16.23513222,77.34392548
71142,23.88407326,86.23617554
71144,26.92033005,75.79856873
71146,25.34864044,78.63829041
71148,23.22304726,72.63742828
71150,30.72626114,76.63623047
71154,16.86601067,74.56690979
71152,23.21575356,72.64063263
71156,26.90188789,80.97052002
71158,28.49760246,77.29480743
71160,30.71487808,76.7387085
71162,23.23277473,72.66648102
71164,26.85721016,81.00128937
71166,22.29070282,70.8028717
71168,34.11865616,74.82743835
71170,16.82432938,74.64521027
71172,21.11057854,79.06984711
71174,22.29693604,70.80300903
71176,26.45988655,74.63503265
71178,26.87546921,80.93583679
71180,23.11573219,72.63188171
71182,21.14563751,79.08244324
71184,25.30162239,82.98459625
71186,28.3804512,77.30702209
71188,30.71516228,76.73870087
71190,23.78473091,86.41443634
71192,29.31312561,76.32379913
71194,26.89505386,74.32217407
71196,21.14527702,79.08241272
71198,30.7202816,76.75502014
71200,23.73651314,86.80258179
71202,23.23286819,72.50053406
71204,11.39824867,76.72167206
71206,32.57105255,77.03199768
71208,23.2371273,72.49913788
71210,34.11853027,74.82271576
71212,34.122509,74.8221283
71214,34.1186409,74.82445526
71216,19.79490852,85.82350159
71218,27.14187622,88.28617859
71222,11.40394211,76.70902252
71224,27.30205727,88.23273468
71226,30.28299904,76.71056366
71228,34.06761169,74.8327179
71230,34.14077759,74.83866119
71232,9.579709053,76.43749237
71234,10.80131721,78.68100739
71236,21.15190506,79.10103607
71238,16.82004929,74.64238739
71240,28.46087837,77.04537964
71242,10.91812706,78.7328949
71244,12.02170181,75.95794678
71246,16.81649017,74.64247894
71248,27.57768059,77.66707611
71250,23.74074554,92.71723175
71252,16.8631649,74.57597351
71254,23.16698074,75.80110931
71256,19.57431984,74.36422729
71258,31.24379158,77.12966919
71260,31.39126015,78.3532486
71264,31.18399429,77.18769073
71262,18.73803329,75.31206512
71266,31.53766251,78.27539063
71268,31.09785461,77.15135193
71270,32.12633514,76.54203796
71272,11.65950775,76.1724472
71276,19.57592964,74.20782471
71278,34.22507858,77.17079926
71280,27.71504784,76.15518951
71284,21.62470055,87.52423859
71282,34.59384155,77.46440125
71286,30.34884071,78.39113617
71288,31.29497147,75.56986237
71290,17.42725372,78.43611145
71294,20.71095085,76.99492645
71296,26.45766449,80.35015869
71298,20.48776627,76.12807465
71300,29.97667885,78.12289429
71302,34.59386444,77.46440125
71304,27.15813065,78.05870056
71306,26.48975945,74.55108643
71308,20.55060959,78.84114075
71310,14.79589939,75.39506531
71312,34.16506577,77.57450867
71314,28.36721992,79.40357208
71316,29.20455933,79.51676941
71318,24.69632912,84.98703003
71320,27.16654587,78.37710571
71322,9.71443367,77.18302155
71324,34.16526031,77.58054352
71326,30.70751762,76.75809479
71328,22.62356949,88.43344879
71332,31.33124161,75.590065
71330,20.33765602,85.81536102
71336,28.34078026,79.41464996
71334,31.69640541,76.92288208
71338,20.26291656,85.84520721
71340,30.7306633,76.7128067
71342,31.33080292,75.59028625
71344,26.48989677,74.55709076
71346,9.765125275,77.14771271
71348,15.34992695,75.13610077
71350,29.53358841,73.44915009
71352,20.25868988,85.82048798
71354,11.74059772,76.07579041
71356,15.19791603,76.67249298
71358,15.51459503,73.76844788
71360,25.19406128,75.84851837
71416,29.88732719,73.87917328
71362,30.55993271,77.29559326
71364,26.48954201,74.5512085
71366,31.3108387,75.59038544
71368,18.72850609,75.41117096
71370,29.21302795,79.52951813
71372,29.80384636,76.40354919
71374,34.16950607,77.57967377
71376,34.16450119,77.58296204
71378,26.49087906,74.55154419
71380,22.7774868,70.90622711
71382,26.71286011,88.42490387
71384,17.44098282,78.39208221
71386,28.59405518,77.31885529
71388,29.92239189,73.86698914
71390,27.87914658,78.07968903
71392,30.34004784,76.37999725
71394,20.26519012,85.83722687
71398,17.45580864,78.36730194
71396,21.25311279,81.63127899
71402,20.27479362,85.85180664
71406,23.16257668,79.93504333
71404,26.46047401,80.35614777
71408,10.97371769,79.39915466
71412,21.19423866,81.2926178
71414,22.28548813,70.79884338
71418,26.46614265,80.3584137
71420,10.95965672,78.07358551
71422,32.98857498,74.92314911
71424,30.65954971,76.82181549
71426,29.92906189,73.8734436
71428,29.95426559,75.54338074
71432,29.98969269,75.39941406
75502,18.16828156,72.99020386
71438,27.16121101,78.03528595
71440,9.655885696,76.95812988
71442,29.45380783,79.14163208
71444,11.66142464,76.16171265
71446,30.69065666,75.09475708
71448,9.966621399,76.2458725
71450,25.46412086,81.81699371
71454,26.74597931,91.02031708
71452,10.79771805,78.68578339
71456,27.2085228,78.02241516
71458,9.39306736,76.57881165
71460,29.42011833,79.14326477
71462,28.38682938,77.29510498
71464,22.72142792,72.86387634
71466,24.28063393,85.1268158
71468,30.90123367,75.83361053
71474,34.16170883,77.57978821
71476,28.64359856,77.2140274
71478,27.57807159,91.87574768
71472,29.90995216,73.88008118
71484,30.91702843,75.84967041
71486,26.47548294,90.55565643
71482,29.39223862,79.46060181
71488,18.63570595,73.49848175
71492,29.91672325,73.88333893
71494,25.44318771,81.83629608
71496,31.47511482,76.40858459
71498,26.48956299,74.55122375
71500,27.48477936,94.90296936
71504,27.10813522,93.69718933
71506,13.0572567,77.62636566
71508,25.7456665,82.69364166
71510,26.62856483,90.96295929
71512,21.24153519,81.63536835
71516,34.22571182,77.17151642
71518,25.42877579,81.82203674
71520,21.13440323,79.07820129
71522,27.57806969,91.87574005
71524,29.39720917,79.12719727
71532,21.23306656,81.65815735
71536,30.91249847,75.85076141
71534,18.76338577,73.41449738
71538,21.17061806,70.59640503
71540,22.31015968,73.17713928
71542,24.58086395,73.66991425
71544,21.24940491,81.63323975
71526,26.47653008,90.56208801
71546,26.2159996,78.1819458
71548,25.43304062,81.8335495
71550,30.45552635,78.07402802
71556,28.06196976,95.32594299
71554,29.34164619,79.56298065
71558,29.31349564,79.20212555
71552,23.29580116,72.33029175
71560,29.34383583,79.48409271
71562,21.1785984,70.58337402
71566,29.26938248,79.54412079
71570,25.60761833,85.14494324
71572,29.3921299,79.46042633
71574,27.95096588,80.77005768
71576,21.16739655,70.59776306
71578,30.9168644,75.84734344
71580,29.34286118,79.48374939
71582,9.40071106,76.58388519
71568,25.62135315,85.13982391
71584,27.71790123,88.55913544
71590,29.39479065,79.12658691
71592,21.62405205,87.5230484
71594,27.6927433,74.48605347
71596,26.72742462,88.41513062
71598,23.9430027,76.10048676
71600,21.04981613,75.77050781
71602,26.71458054,88.43312073
71586,27.71790123,88.55913544
71604,23.33446693,75.04870605
71606,26.62372971,92.79611969
71608,25.86266327,85.78294373
71610,29.36305237,79.54680634
71612,21.25470161,81.64871979
71616,21.51288414,70.46104431
71620,21.52220726,70.45789337
71622,21.26584053,81.64300537
71624,30.90787888,77.09612274
71618,29.34714508,79.55483246
71626,25.43631172,81.84700775
71628,28.38075256,79.45491028
71630,27.54537582,81.21779633
71632,30.91051292,75.85697174
71634,21.24929237,81.63285065
71636,20.36522865,85.81884766
71638,25.57667732,85.14277649
71642,15.5366497,73.76435089
71644,21.25634384,81.62989807
71646,29.32142639,79.52004242
71640,21.27017975,81.63299561
71648,30.71708679,76.72518158
71650,25.86309242,85.78578186
71652,21.25020981,81.6322937
71654,30.91082764,75.85074615
71656,15.83593369,78.0402298
71658,21.24991608,81.63243866
71660,18.57237053,73.7695694
71662,21.27698708,81.6359024
71664,21.22658157,81.60066223
71666,25.44397926,81.82813263
71668,12.30513191,76.655159
71670,26.35156059,92.67541504
71672,15.34882545,76.17996216
71674,25.28500366,91.69897461
71676,26.92764091,75.79592896
71678,11.40701008,76.71659851
71680,27.3348999,88.61284637
71682,26.94044685,75.83804321
71686,12.45258045,75.829422
71688,34.04008865,75.32926178
71692,9.670605659,76.71714783
71690,25.61440277,85.14136505
71696,23.18582153,72.65962982
71698,27.0382328,76.04293823
71700,27.17287636,75.90170288
71702,34.17429352,77.58765411
71708,28.46477509,77.05141449
71706,28.64883041,77.18862152
71710,33.08470917,75.33538818
71714,10.95675755,78.08016968
71716,28.55105591,77.38197327
71720,30.29732323,78.00426483
71722,21.04860306,76.53440094
71724,30.33434486,77.96229553
72538,26.46153069,74.63391113
72492,26.45002365,74.63999939
72530,12.42207527,75.73092651
72532,12.23944664,79.07579041
72536,12.42098236,75.74688721
72534,12.94530678,79.93300629
72526,9.809576988,77.38986206
71530,22.32710266,73.18953705
72528,16.3103981,80.42995453
72524,9.518596649,77.49314117
72522,12.83482361,79.7036438
72496,10.03206635,77.48168182
72520,19.95314407,73.83808899
72518,10.24439335,77.4872818
72504,13.31930733,75.77158356
72514,28.54623795,77.2963562
72512,26.48507881,74.5514679
72510,12.46466732,79.3505249
72508,12.42375755,75.74420166
72506,10.00971317,77.47686005
72502,32.24445724,77.18904114
72390,9.503362656,76.35124969
72384,26.14876556,85.39031219
72380,22.59104919,88.4040451
72378,29.86283112,77.89759064
72376,34.31664276,77.07701111
72374,9.526464462,76.35662079
72372,26.89476013,75.83011627
72370,31.63774109,77.34410095
72338,32.25041962,77.177742
72336,32.01043701,77.3143158
72366,22.06649017,88.13305664
72362,22.58602333,88.40237427
72368,9.503593445,76.34607697
72354,30.57468796,79.05303955
72352,23.33949471,86.35614777
72360,13.31526947,75.77545929
72348,9.47789669,76.3476181
72356,23.85034561,73.72657013
72350,27.03970909,88.2651825
72346,22.38015366,87.92369843
72364,9.50336647,76.35123444
72358,22.06658363,88.13347626
72340,32.21691132,76.3184433
72344,29.3064785,76.36356354
72342,20.2746563,85.8514328
72330,25.33559608,82.97648621
72332,29.21287537,79.52825928
72334,22.08785248,88.13669586
72482,26.45519066,74.63708496
72474,32.23963928,77.18857574
72480,9.797252655,77.3269577
72468,20.26532173,85.83734131
72484,26.45735168,74.64590454
72472,22.60547066,77.75356293
72478,10.01408863,77.47905731
72470,24.69760895,84.98948669
72464,30.31754684,78.02864075
72466,30.45857239,78.0737381
72462,9.500114441,76.33400726
72460,26.48624229,83.78382874
71726,26.91456985,75.7438736
72494,26.47269249,74.64151001
72490,10.21052742,77.48795319
72488,26.45735168,74.64590454
72486,26.45749283,74.63748932
72476,32.24461365,77.1893158
72458,26.72871017,88.4306488
72456,32.09615326,77.1272049
72322,22.8045578,86.20291138
72452,9.60368824,77.17464447
72320,25.34978485,73.30387115
72450,9.510856628,76.34725952
72448,25.32551575,83.00928497
72328,23.53980827,87.2926712
72324,29.85432243,77.88800812
72326,29.96938705,76.87828064
72318,20.26464844,85.83818054
72316,32.25704575,77.17616272
72314,22.97197342,72.61214447
72310,23.51590919,87.35504913
72312,15.36678982,75.12206268
72308,27.04733086,88.26850128
72306,22.76887131,86.21331787
72304,24.70211792,84.99414063
72302,27.04733086,88.26850128
72300,31.69953346,76.95027161
72298,9.502276421,76.35206604
72296,25.32174683,83.00159454
72294,23.33304977,86.3653183
72290,9.572080612,76.35274506
72292,30.79532623,76.9161911
72288,26.11762428,85.38405609
72286,28.54454231,77.29109955
72284,21.53807831,84.73308563
72282,9.50535965,76.35243988
72258,12.52864075,77.78930664
72276,25.1229229,73.55674744
71728,17.08000946,82.13000488
72256,28.9906044,77.70188904
72124,32.19202042,76.45032501
72446,26.69949722,88.31433105
72442,24.89947701,74.62464142
72392,11.04548359,77.03943634
72438,9.607815742,77.1679306
72436,9.323834419,76.62518311
72434,34.16094589,77.57672119
71730,30.45602226,78.08046722
72254,34.17630386,77.58036804
72252,25.29713631,83.0064621
71732,26.92523384,75.79623413
72248,34.16080475,77.57681274
72444,24.69817924,84.99012756
72246,30.45852852,78.07372284
72112,24.69745827,84.98931122
72244,9.687995911,76.90602875
72242,26.45391846,74.6350174
72240,30.46125221,78.0587616
72430,32.20609665,76.32275391
72428,32.98706818,74.932724
72426,26.10080719,74.31904602
72424,12.13904953,75.94602966
72422,13.33614063,74.74950409
72416,9.552635193,76.31130981
72420,24.80273628,85.00112915
72418,24.9403553,73.10973358
72278,30.45856094,78.07372284
72280,26.46249771,74.60326385
72274,14.01756477,75.00234222
72270,28.58210945,77.32675934
72268,30.83886909,76.93804932
72238,32.53653336,75.9759903
72250,23.07377243,70.14892578
72414,26.71451187,88.43331146
72412,34.15636063,77.57991791
72236,34.07244492,74.81935883
72234,34.16953659,77.57930756
72232,25.58230972,83.56720734
71734,26.76121902,83.36418152
72230,25.37948608,73.30013275
72228,25.23542786,73.23461151
72410,25.78167152,84.74609375
72404,20.28576279,85.77256775
72408,20.792593,76.70142365
72402,9.502614021,76.31598663
72396,8.754454613,76.72331238
72400,31.95788193,77.10932922
71736,26.76892853,75.83931732
72406,32.21905136,76.3234024
72264,31.95786095,77.10946655
72266,21.53807831,84.73308563
72260,25.32644463,82.98951721
72398,20.30800819,85.82582855
72386,15.23458481,74.64400482
72388,32.10148239,76.2729187
72394,31.63768768,77.34420013
71738,18.66067314,72.87169647
71740,26.97304344,75.77213287
71742,9.526388168,76.35662079
71744,32.23953629,77.18865204
71746,26.90863419,75.82355499
71748,26.75653076,83.36788177
71752,26.92014694,75.80169678
71750,26.9168911,75.79164124
71754,16.86625481,74.56711578
71756,29.36148834,79.54638672
71760,25.56025124,91.90382385
71758,18.6140213,72.90507507
71762,23.35375404,85.33495331
71764,26.9243927,75.80332947
71766,27.33042526,95.69586945
71768,23.79543114,86.43730927
71770,28.58192635,77.32641602
71772,30.45885086,78.05941772
71774,28.45119858,77.08553314
71776,28.5924263,77.36443329
71778,17.28368378,74.18206787
71780,28.65625381,77.23133087
71784,19.64415169,78.50534058
71782,26.87805748,75.79754639
65540,16.98644638,73.3077774
71788,19.09652519,74.73955536
71786,19.35823822,79.48236084
71790,17.40968895,78.42360687
71792,30.31253815,78.03633118
71794,30.02124977,75.39725494
71796,23.36935425,85.3422699
71800,26.9001255,75.83374023
71798,26.91210556,75.78588867
71802,28.64461327,77.23950958
71804,30.31415367,78.03395844
71806,18.87694359,77.9562149
71808,19.08866882,72.89160156
71810,26.85335732,75.80528259
71812,26.92541885,75.74501038
71814,22.54078484,76.37038422
71816,17.75930595,73.18010712
71818,22.62617493,80.54386139
71820,11.24547386,75.78302765
71822,30.37013054,77.83324432
71824,30.46074867,78.06370544
71826,30.48814583,78.03701782
71828,19.17000389,75.18000793
71830,28.65037727,77.23042297
71832,30.31678963,78.03218842
71834,25.56641006,91.88428497
71836,11.66310596,78.14890289
71838,26.93269348,75.83504486
71840,13.41999531,75.24999237
71842,28.65062332,77.23239136
71844,27.19675827,77.99888611
71846,25.57676888,91.88798523
71850,13.57453156,75.83015442
71852,22.96658707,76.05557251
71854,27.21557426,78.025177
71856,25.57394218,91.8848114
71858,26.92167282,75.80628967
71860,26.65290833,92.79254913
71862,22.31095886,73.17185974
71864,12.32965374,76.6295929
71868,30.4582901,78.07350159
71872,20.89574242,70.40798187
71848,12.52694893,77.78938293
71874,30.33171272,78.04894257
71878,30.31535912,78.03781128
71880,25.77105713,73.32343292
71882,28.64955711,77.23644257
71884,27.18533516,78.0005722
71888,22.88773537,88.39748383
71890,25.14899445,73.46489716
71892,29.96619987,76.82389069
71894,22.49853325,73.47087097
71896,17.47665024,78.39253235
71886,31.38355827,77.20283508
71898,13.31791306,75.77185822
71876,20.28705025,83.15350342
71870,20.70687675,83.49050903
71900,11.53097153,76.15518951
71904,25.43669128,81.84812164
71906,31.70731926,76.93244171
71908,34.03604126,75.3221283
71910,12.9952507,78.23855591
71912,24.33665276,72.8249588
71914,34.03264999,75.32354736
71918,24.60630798,73.65969086
71920,26.91397476,75.74343109
71922,13.32676601,75.77218628
71924,29.38722229,76.99951172
71926,24.5857048,73.67569733
71928,25.28864098,83.00675964
71930,26.70250702,77.89339447
71932,32.25215912,77.17871857
71934,22.80572319,86.20187378
71936,26.32579422,89.44197845
71940,18.66244888,72.87871552
71942,13.32676125,75.77218628
71944,12.9497509,77.69976044
71946,25.28740692,83.00643921
71950,19.05880356,72.83489227
71952,15.55124187,73.75399017
71954,12.83994198,77.67700195
71956,22.82629395,86.21037292
71958,12.96079159,77.64827728
71960,24.69336128,84.97551727
71962,9.908720016,76.27304077
71964,25.00163078,88.13881683
71966,25.00109482,88.14043427
71968,32.24586868,77.18753052
71970,32.23520279,77.18591309
71974,29.39480972,79.12651062
71980,24.69617653,84.98694611
71982,30.1363163,77.28929138
71978,30.45205879,78.07648468
71984,13.02618504,80.20021057
71986,32.20827484,77.20098877
71990,31.63191223,74.83618927
71992,31.62951279,74.88452911
71988,25.3521328,83.0120163
71996,32.25317383,77.18075562
71998,30.74567223,78.37263489
72002,32.25060654,77.18102264
72000,24.69643021,84.9894104
72004,26.88616753,75.82936859
72006,27.98937798,76.38841248
72008,25.32394028,82.98892212
72010,32.24597931,77.18787384
72012,22.77240562,86.20490265
72014,28.20638657,76.82619476
72016,19.10992813,72.87843323
72018,34.08272552,74.8624115
72020,25.33728409,82.98318481
72022,26.89261818,75.76924896
72024,24.91197968,74.64351654
72026,28.64600563,77.20932007
72028,9.576526642,76.48780823
72030,22.79139519,86.18055725
72032,24.76224709,71.77933502
72034,33.07029343,75.33769226
72038,20.71877861,70.98604584
72036,11.73644829,79.00357056
72040,24.59079742,73.7474823
72042,26.20973778,78.18201447
72044,15.8596468,74.508255
72046,23.79556847,86.43484497
72048,20.71877861,70.98604584
72050,34.08271027,74.86242676
72052,32.8907547,75.14498901
72054,26.93463135,75.83345032
72056,24.51786613,73.75310516
72058,21.24365234,81.634552
72060,32.23699188,77.19477081
72062,24.69989777,84.98403168
72064,26.48714828,74.55400085
72066,32.21895599,76.32351685
72068,24.68938065,84.98009491
72070,25.59213448,91.93836975
72072,34.08838272,74.8394165
72074,11.20175362,76.23409271
72078,11.55954838,76.11380005
72080,31.63085938,74.88448334
72082,24.70011139,84.98984528
72084,32.24556351,77.18921661
72086,9.686068535,76.9054718
72088,12.93558788,77.61858368
72090,11.32898045,75.74299622
72076,26.23481941,78.18352509
72094,26.71544456,88.42952728
72096,24.7027607,84.98782349
72098,28.58205986,77.3265686
72100,24.57546234,73.67996216
72102,19.39969254,72.8407135
72104,24.69523811,84.99064636
72106,17.64808083,75.98117065
72108,34.04610825,74.39646912
72110,31.6194458,74.87579346
72116,28.97909546,77.69857025
72118,17.92288971,73.80191803
72120,21.45987511,80.19499207
72122,29.84767151,79.60728455
72126,28.2003727,76.60874176
72128,31.63869476,74.8666687
72130,32.24416733,77.18969727
72132,32.23943329,77.18897247
72134,12.93046188,77.68466187
72136,27.1767025,78.00808716
72138,8.519132614,76.94223022
72140,12.96845341,77.70944214
72142,28.95000076,1000
72144,12.97290516,77.7137146
72146,24.79172134,73.47439575
72150,12.92524433,77.59906769
72148,32.24319077,77.1891098
72152,17.44685555,78.17619324
72154,12.96536636,77.6490097
72156,12.96206284,77.64898682
72158,21.20548248,81.3475647
72160,32.23967743,77.18865967
72162,12.96536636,77.6490097
72166,24.70192528,84.98934937
72168,9.641783714,76.41953278
72170,32.26669312,77.16674805
72176,9.608877182,77.16763306
72174,32.24235916,77.18912506
72178,34.0633049,74.85947418
72180,22.77245522,86.19281769
72182,21.45847321,80.1943512
72184,32.25305939,77.17987823
72186,9.618335724,77.15814972
72188,19.61309433,72.73069
72190,24.57534027,73.69129944
72192,10.1960001,78.80843353
72194,20.71440887,70.98738098
72196,26.71990204,88.42456818
72198,12.97065163,77.60705566
72200,29.14066887,75.73366547
72202,22.76711273,86.20059204
72204,12.95919514,77.69741821
72206,11.05635738,76.06819916
72208,26.91595459,75.73378754
72210,26.68542099,88.44456482
72212,31.64277458,74.85656738
